ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
1211,2016-07-15,Alajuela,Los Chiles,Regional,Huelga,,Trabajadoras y Trabajadores de la empresa piñera Santa Fe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical y despidos,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Empresa piñera Santa Fe,Empresas privadas,Acuerdo tras negociación,No registrada/no existente,Particular,No registrado o no existente,"Cumplido el tercer día de huelga de las y los trabajadores de la piñera Santa Fe, cerca de las 4 a.m. en asamblea se vota en favor de los acuerdos suscritos entre los representantes sindicales y de las empresas Tropical Fruits Exportin y Agroservicios Santa Fe. En dicho compromiso se reconoce la legítima representación del SITRASEP, el cumplimiento de derechos laborales y el pago de prestaciones a las y los trabajadores despedidos. En relación con los dirigentes sindicales despedidos recientemente las empresas se negaron a reconocer dicha medida como una forma de coerción contra las y los trabajadores por lo que los miembros del SITRASEP se reservaron el derecho de recurrir a instancias legales. Asimismo, ambas empresas incluyeron una nota aclaratoria desligando a la empresa Exportaciones Norteñas de toda relación y responsabilidad en este caso. La negociación iniciada a las 12 mediodía el día anterior finalizó este día cerca de las 2 de la madrugada. ","Socialismo Hoy: ¡TRIUNFA HUELGA DE PIÑERA SANTA FE! AGROSERVICIOS SANTA FE Y TROPICAL FRUITS RECONOCEN A SITRASEP Y ACEPTAN CONDICIONES (2016-07-15), CR Hoy: EMPLEADOS DE PIÑERA LEVANTAN HUELGA (2016-07-15)"
1212,2016-07-15,Alajuela,Los Chiles,Regional,Asamblea,,Trabajadoras y Trabajadores de la empresa piñera Santa Fe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical y despidos,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Empresa piñera Santa Fe,Empresas privadas,Acuerdo tras negociación,No registrada/no existente,Particular,No registrado o no existente,"Cumplido el tercer día de huelga de las y los trabajadores de la piñera Santa Fe, cerca de las 4 a.m. en asamblea se vota en favor de los acuerdos suscritos entre los representantes sindicales y de las empresas Tropical Fruits Exportin y Agroservicios Santa Fe. En dicho compromiso se reconoce la legítima representación del SITRASEP, el cumplimiento de derechos laborales y el pago de prestaciones a las y los trabajadores despedidos. En relación con los dirigentes sindicales despedidos recientemente las empresas se negaron a reconocer dicha medida como una forma de coerción contra las y los trabajadores por lo que los miembros del SITRASEP se reservaron el derecho de recurrir a instancias legales. Asimismo, ambas empresas incluyeron una nota aclaratoria desligando a la empresa Exportaciones Norteñas de toda relación y responsabilidad en este caso. La negociación iniciada a las 12 mediodía el día anterior finalizó este día cerca de las 2 de la madrugada. ","Socialismo Hoy: ¡TRIUNFA HUELGA DE PIÑERA SANTA FE! AGROSERVICIOS SANTA FE Y TROPICAL FRUITS RECONOCEN A SITRASEP Y ACEPTAN CONDICIONES (2016-07-15), CR Hoy: EMPLEADOS DE PIÑERA LEVANTAN HUELGA (2016-07-15)"
1225,2016-07-22,Alajuela,Los Chiles,Regional,Declaración pública,Denuncia,SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical y despidos,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Empresa piñera Santa Fe,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"El SITRASEP denuncia nuevos despidos de trabajadores piñeros de la finca Santa Fe, ubicada en Los Chiles. Hace una semana, un grupo de trabajadores se declaró en huelga ante la política de persecución sindical y despidos contra dirigentes de las huelgas anteriores. Ahora, el sindicato denuncia el despido, con responsabilidad patronal, de treinta trabajadores, todos participantes de la huelga de este mes, pese a los acuerdos suscritos en relación con la no toma de represalias contra el movimiento de huelga. ",Socialismo Hoy: VIOLACIÓN DE ACUERDOS: DESPIDEN 30 OBREROS A SOLO UNA SEMANA DE LA HUELGA EN PIÑERA DE SANTA FE (2016-07-22)
1277,2014-01-03,,,No registrada,Declaración pública,Pronunciamiento,CONARROZ,Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Implementar la clausula de salvaguarda para proteger la producción arrocera.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"La CONARROZ informa la suspensión de la protesta que preparaban para el siguiente 6 de enero, luego de que la presidenta Chinchilla dijo ""sí"" a una reunión solicitada para el 7 de enero. De acuerdo con Carlos Chaves, presidente de la CONARROZ, la reunión se centrará en discutir la implementación de la clausula de salvaguarda para proteger la producción arrocera nacional ante el ingreso masivo de grano pilado desde el sur de América. Igualmente, Chaves señala que su organización nunca ha estado de acuerdo en discutir el artículo 5 del decreto ejecutivo Nº 37699-MEIC en el que se elimina todo esquema de regulación del precio del arroz. Por el contrario, declara que ""no aceptamos ninguna propuesta de decreto relacionada con eliminar todo esquema de fijación del precio del arroz"".",CR Hoy: ARROCEROS SUSPENDEN HUELGA CONVOCADA PARA EL PRÓXIMO LUNES 6 DE ENERO (2014-01-03)
1282,2014-01-07,,,No registrada,Reunión con autoridades,,CONARROZ y autoridades gubernamentales,Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Implementar la clausula de salvaguarda para proteger la producción arrocera.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Se desarrolla una reunión entre los miembros del sector arrocero y el gobierno, para discutir en torno a tres puntos: la implementación de la cláusula de salvaguarda que protegería la producción nacional de las importaciones desde Sudamérica, la derogatoria del decreto ejecutivo que elimina la fijación del precio del arroz y la implementación de un seguro de cosechas ""justo"". La reunión termina en buenos términos, pero los arroceros manifiestan no sentirse totalmente satisfechos.",CR Hoy: ARROCEROS NO SE LLEVAN LOS ACUERDOS QUE QUERÍAN DEL GOBIERNO (2014-01-07)
1288,2014-01-09,,,No registrada,Declaración pública,Convocatoria,CONARROZ y autoridades gubernamentales,Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Implementar la clausula de salvaguarda para proteger la producción arrocera.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Días después de la reunión entre el poder ejecutivo y los arroceros, estos últimos manifiestan que harán una protesta desde tempranas horas del día 13 de enero. Esto por cuanto consideran insuficiente la propuesta del gobierno para solucionar sus demandas. Óscar Campos, presidente de la Asamblea Nacional de Productores de Arroz, informa que todas las regiones productoras de arroz protestarán ese día.",La Extra: ARROCEROS AMENAZAN CON TRAERSE MÁQUINAS A CHEPE (2014-01-09)
1299,2014-01-10,,,No registrada,Reunión con autoridades,,CONARROZ y autoridades gubernamentales,Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Implementar la clausula de salvaguarda para proteger la producción arrocera.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Este día se desarrolla una segunda reunión entre los arroceros y el gobierno de Laura Chinchilla. Luego de que el poder ejecutivo presenta una propuesta, los integrantes de la CONARROZ deciden levantar la sesión para discutir si acogen la propuesta. Eduardo Rojas, miembro del sector industrial en la CONARROZ, señala que estudiarán la propuesta para decidir si les satisface en relación con sus tres demandas: implementar la clausula de salvaguarda para proteger la producción arrocera, establecer un seguro de cosecha y derogar el decreto ejecutivo que elimina la fijación del precio del arroz.",CR Hoy: ARROCEROS LEVANTAN LA SESIÓN PARA ANALIZAR PROPUESTA DEL GOBIERNO (2014-01-10)
1542,2014-03-31,Alajuela,San Carlos,No registrada,Huelga,,Trabajadores y Trabajadoras de Agromonte S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Escuchar las demandas en relación con el aumento en la jornada laboral.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agromonte S.A.,Empresas privadas,No diálogo,No registrada/no existente,Particular,No registrado o no existente,"Trabajadores de las tres cuadrillas de ""deshija"" de la empresa piñera Agromonte S.A., ubicada en Muelle de San Carlos, se declaran en huelga. La medida se toma ante el aumento en la jornada laboral generado por un incremento en el número de ""puños"" que deben recolectar las y los trabajadores en la ""deshija de tercera"". Según informa Diario Extra, la ""deshija de tercera"" se trata de una fruta pequeña que dificulta la recolección, lo cual obliga a laborar ocho horas diarias, las cuales no son reconocidas por la empresa en términos salariales. Susan Quirós, secretaria general de la UNT, sostiene que la jerarquía de la empresa se ha negado a dialogar, por lo que debieron hacer la protesta. También reclaman la acción del MTSS. Por su parte, Tatiana Morera, gerente administrativa de la empresa piñera, dice no conocer de la existencia de la huelga.",La Extra: ¡HUELGA EN PIÑERA AGROMONTE! (2014-04-01)
1549,2014-04-01,Alajuela,San Carlos,No registrada,Huelga,,Trabajadores y Trabajadoras de Agromonte S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Escuchar las demandas en relación con el aumento en la jornada laboral.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agromonte S.A.,Empresas privadas,No diálogo,No registrada/no existente,Particular,No registrado o no existente,"Continúa la huelga en la empresa piñera Agromonte S.A. Trabajadores de las tres cuadrillas de ""deshija"" se mantienen en protesta ante el aumento en la jornada laboral y el no reconocimiento salarial de dicha labor extra. Este día, Susan Quirós, secretaria general de la UNT, informa que las partes acuerdan reunirse durante la semana con la mediación del MTSS.",La Extra: VIERNES NEGOCIARÁN HUELGA PIÑERA (2014-04-02)
2068,2014-10-15,San José,San José,No registrada,Concentración,,Ex trabajadoras y Ex trabajadores bananeros afectados por el nemagón,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Reformar la Ley no. 8.130 para garantizar la indeminización por los daños sufridos.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En favor de leyes, reglamentos, planes y/o decretos",Asamblea Legislativa de la Administración Solís Rivera,Poder Legislativo,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de ex trabajadoras y ex trabajadores bananeros afectados por el agroquímico nemagón se concentra frente a la Asamblea Legislativa, en San José, para exigir que se reforme la Ley no. 8.130 con el fin de garantizar la indemnización de estos por los daños sufridos. Según explican, en el expediente legislativo no. 18.802 se solicita dicha reforma la cual busca establecer como criterio para la indemnización el haber trabajado en las empresas bananeras entre 1967 y 1979, y no demostrar que se está infectado.","La Extra: AFECTADOS POR NEMAGÓN PRESIONAN POR PROYECTO DE LEY (2015-04-15), La Extra: AFECTADOS POR NEMAGÓN CLAMAN POR INDEMNIZACIÓN (2014-10-15)"
2229,2016-09-14,Alajuela,San Carlos,Local,Declaración pública,Denuncia,SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar horas extra.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Empaques Bella Vista S.A. y MTSS,Empresas privadas,No registrada/no existente,,Particular,No registrado o no existente,"El SITRASEP denuncia incumplimiento en el pago de horas extra por parte de la empresa Empaques Bella Vista S.A., la cual forma parte de Cítricos Bella Vista, propiedad de Geovanni Paniagua, fiscal de la CANAPEP. En la denuncia se indica que unos 50 trabajadores y trabajadoras laboran jornadas diarias de 12 horas sin reconocimiento de horas extra. También declaran que han presentado varias denuncias ante el MTSS sin obtener una respuesta satisfactoria.",Socialismo Hoy: DENUNCIAN A CÍTRICOS BELLA VISTA S.A. POR NO PAGAR HORAS EXTRAS A MÁS DE 200 TRABAJADORES (2016-09-14)
2263,2016-09-01,Limón,Talamanca,Regional,Marcha,,Trabajadores indígenas bananeros,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Exigir justicia en juicio contra BANDECO,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Tribunales de Justicia,Poder Judicial,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Trabajadores indígenas bananeros de la empresa BANDECO marchan del cruce de bribri hacia los Tribunales de Justicia de bribri en Talamanca de Limón con el motivo de exigir justicia, en el marco de la última audiencia de un juicio laboral que interpusieron contra la empresa bananera. Este proceso legal dio inicio en mayo de 2015 frente al irrespeto de la empresa bananera a las libertades sindicales de sus trabajadores, tras haberles despedido en un proceso de huelga iniciado el 16 de enero de 2015. Las y los manifestantes mantienen una concentración en las afueras de los tribunales esperando la resolución del Juzgado de Trabajo.",CR Hoy: DESEMPLEADOS INDÍGENAS SE MANIFIESTAN FRENTE A TRIBUNALES (2016-09-01)
